[2025-10-13T13:40:51.909+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-10-13T13:40:51.938+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-10-13T13:39:00+00:00 [queued]>
[2025-10-13T13:40:51.946+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2025-10-13T13:39:00+00:00 [queued]>
[2025-10-13T13:40:51.947+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-10-13T13:40:51.963+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2025-10-13 13:39:00+00:00
[2025-10-13T13:40:51.974+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2025-10-13T13:39:00+00:00', '--job-id', '1441', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmpj72b8f0e']
[2025-10-13T13:40:51.977+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=66448) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-10-13T13:40:51.977+0000] {standard_task_runner.py:91} INFO - Job 1441: Subtask download_minio
[2025-10-13T13:40:51.978+0000] {standard_task_runner.py:64} INFO - Started process 66458 to run task
[2025-10-13T13:40:52.025+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2025-10-13T13:39:00+00:00 [running]> on host e78fd7c8819f
[2025-10-13T13:40:52.115+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2025-10-13T13:39:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-10-13T13:39:00+00:00'
[2025-10-13T13:40:52.116+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-10-13T13:40:52.569+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760097974.json -> /tmp/minio_downloads/1760097974.json
[2025-10-13T13:40:52.578+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760097983.json -> /tmp/minio_downloads/1760097983.json
[2025-10-13T13:40:52.586+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760097992.json -> /tmp/minio_downloads/1760097992.json
[2025-10-13T13:40:52.595+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098000.json -> /tmp/minio_downloads/1760098000.json
[2025-10-13T13:40:52.602+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098010.json -> /tmp/minio_downloads/1760098010.json
[2025-10-13T13:40:52.611+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098020.json -> /tmp/minio_downloads/1760098020.json
[2025-10-13T13:40:52.618+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098029.json -> /tmp/minio_downloads/1760098029.json
[2025-10-13T13:40:52.625+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098038.json -> /tmp/minio_downloads/1760098038.json
[2025-10-13T13:40:52.632+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098047.json -> /tmp/minio_downloads/1760098047.json
[2025-10-13T13:40:52.639+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098056.json -> /tmp/minio_downloads/1760098056.json
[2025-10-13T13:40:52.646+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098064.json -> /tmp/minio_downloads/1760098064.json
[2025-10-13T13:40:52.653+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098073.json -> /tmp/minio_downloads/1760098073.json
[2025-10-13T13:40:52.660+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098082.json -> /tmp/minio_downloads/1760098082.json
[2025-10-13T13:40:52.667+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098091.json -> /tmp/minio_downloads/1760098091.json
[2025-10-13T13:40:52.673+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098101.json -> /tmp/minio_downloads/1760098101.json
[2025-10-13T13:40:52.680+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098110.json -> /tmp/minio_downloads/1760098110.json
[2025-10-13T13:40:52.687+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098119.json -> /tmp/minio_downloads/1760098119.json
[2025-10-13T13:40:52.694+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098127.json -> /tmp/minio_downloads/1760098127.json
[2025-10-13T13:40:52.702+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098137.json -> /tmp/minio_downloads/1760098137.json
[2025-10-13T13:40:52.710+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098145.json -> /tmp/minio_downloads/1760098145.json
[2025-10-13T13:40:52.717+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098154.json -> /tmp/minio_downloads/1760098154.json
[2025-10-13T13:40:52.724+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098163.json -> /tmp/minio_downloads/1760098163.json
[2025-10-13T13:40:52.733+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098403.json -> /tmp/minio_downloads/1760098403.json
[2025-10-13T13:40:52.742+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098412.json -> /tmp/minio_downloads/1760098412.json
[2025-10-13T13:40:52.750+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098422.json -> /tmp/minio_downloads/1760098422.json
[2025-10-13T13:40:52.757+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098432.json -> /tmp/minio_downloads/1760098432.json
[2025-10-13T13:40:52.766+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098441.json -> /tmp/minio_downloads/1760098441.json
[2025-10-13T13:40:52.774+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098451.json -> /tmp/minio_downloads/1760098451.json
[2025-10-13T13:40:52.782+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098461.json -> /tmp/minio_downloads/1760098461.json
[2025-10-13T13:40:52.789+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098470.json -> /tmp/minio_downloads/1760098470.json
[2025-10-13T13:40:52.796+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098480.json -> /tmp/minio_downloads/1760098480.json
[2025-10-13T13:40:52.803+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098489.json -> /tmp/minio_downloads/1760098489.json
[2025-10-13T13:40:52.810+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098499.json -> /tmp/minio_downloads/1760098499.json
[2025-10-13T13:40:52.818+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098508.json -> /tmp/minio_downloads/1760098508.json
[2025-10-13T13:40:52.825+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098517.json -> /tmp/minio_downloads/1760098517.json
[2025-10-13T13:40:52.832+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098527.json -> /tmp/minio_downloads/1760098527.json
[2025-10-13T13:40:52.840+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098536.json -> /tmp/minio_downloads/1760098536.json
[2025-10-13T13:40:52.847+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098546.json -> /tmp/minio_downloads/1760098546.json
[2025-10-13T13:40:52.856+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098556.json -> /tmp/minio_downloads/1760098556.json
[2025-10-13T13:40:52.862+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098566.json -> /tmp/minio_downloads/1760098566.json
[2025-10-13T13:40:52.869+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098575.json -> /tmp/minio_downloads/1760098575.json
[2025-10-13T13:40:52.876+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098584.json -> /tmp/minio_downloads/1760098584.json
[2025-10-13T13:40:52.883+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098594.json -> /tmp/minio_downloads/1760098594.json
[2025-10-13T13:40:52.889+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098604.json -> /tmp/minio_downloads/1760098604.json
[2025-10-13T13:40:52.896+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098614.json -> /tmp/minio_downloads/1760098614.json
[2025-10-13T13:40:52.902+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098624.json -> /tmp/minio_downloads/1760098624.json
[2025-10-13T13:40:52.908+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098634.json -> /tmp/minio_downloads/1760098634.json
[2025-10-13T13:40:52.916+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098643.json -> /tmp/minio_downloads/1760098643.json
[2025-10-13T13:40:52.923+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098653.json -> /tmp/minio_downloads/1760098653.json
[2025-10-13T13:40:52.930+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098662.json -> /tmp/minio_downloads/1760098662.json
[2025-10-13T13:40:52.937+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098672.json -> /tmp/minio_downloads/1760098672.json
[2025-10-13T13:40:52.944+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098681.json -> /tmp/minio_downloads/1760098681.json
[2025-10-13T13:40:52.951+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098691.json -> /tmp/minio_downloads/1760098691.json
[2025-10-13T13:40:52.959+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098701.json -> /tmp/minio_downloads/1760098701.json
[2025-10-13T13:40:52.966+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098710.json -> /tmp/minio_downloads/1760098710.json
[2025-10-13T13:40:52.974+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098719.json -> /tmp/minio_downloads/1760098719.json
[2025-10-13T13:40:52.980+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098728.json -> /tmp/minio_downloads/1760098728.json
[2025-10-13T13:40:52.987+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098738.json -> /tmp/minio_downloads/1760098738.json
[2025-10-13T13:40:52.993+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1760098747.json -> /tmp/minio_downloads/1760098747.json
